Tax.Liens,Number.of.Open.Accounts,Years.of.Credit.History,Maximum.Open.Credit,Bankruptcies,Current.Loan.Amount,Current.Credit.Balance,Monthly.Debt,Credit.Default,Annual_Income,Months.since.last.delinquent,Home.Ownership_woe,Purpose_woe,Term_woe,Years.in.current.job_woe
0,8,4,225082,0,157586,101479,10207,0,583281,29,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,8,9.9,260172,0,173514,209399,6283,1,468312,41,0.180264064,-0.019463863,-0.235664764,0.013849095
0,19,18.8,303886,0,268312,28861,22428,1,1109652.365,30,0.092368046,-0.212403717,0.583192905,0.126700744
0,9,17.7,125642,1,99999999,62168,21248,0,1465337,30,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,10,13.2,567578,0,177144,225473,11651,0,719910,33,0.180264064,-0.019463863,0.583192905,0.013849095
0,5,13.7,128700,0,221892,89034,1225,0,1245621,18,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,11,12,314578,2,99999999,8417,14211,0,907098,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,23.5,509124,0,334994,193458,11055,0,732906,9,0.180264064,-0.019463863,0.583192905,0.126700744
0,12,17.4,1242296,0,54670,952717,29950,0,2077460,18,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,12,21.8,395780,0,259380,232427,12251,0,840047,40,0.092368046,-0.019463863,-0.235664764,-0.1128066
0,16,22,1506604,0,142736,230299,14106,0,1171582.707,69,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,24,22.9,1054592,0,331298,418969,20600,1,1716669,39,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,24,20.4,908468,1,220704,400919,18759,1,673987,25,0.180264064,-0.019463863,-0.235664764,0.013849095
0,9,8.9,112684,0,135212,84664,14629,0,1183616.1,33,0.180264064,-0.212403717,-0.235664764,0.126700744
0,33,15.5,2369664,0,482702,648755,15379,0,1700769.717,15,-0.193546938,-0.019463863,0.583192905,0.013849095
0,6,15.8,364320,0,186142,147573,5391,0,482752,18,0.180264064,-0.019463863,-0.235664764,0.126700744
0,4,7.7,108394,0,54186,50749,1763,0,1347613,16,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,24.4,383416,0,176220,226822,14330,0,1521824,12,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,12,18.9,232782,1,296604,127870,19036,1,1118054.726,26,-0.193546938,-0.019463863,0.583192905,0.126700744
0,16,17.2,790592,0,336842,102410,13456,1,892088,42,0.180264064,-0.019463863,-0.235664764,0.126700744
0,6,24.8,1042712,0,220968,14402,816,0,1255749.107,34,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,19,18,1201332,0,603614,850763,36628,0,2930275,80,0.092368046,0.248929095,0.583192905,0.013849095
0,2,9.5,38764,0,107800,12122,9979,0,893665,33,0.180264064,-0.019463863,-0.235664764,0.013849095
0,23,23,14760482,0,778624,1019806,40227,0,2126537,22,-0.193546938,-0.019463863,0.583192905,0.126700744
0,15,15,581152,1,227964,235904,15962,1,1078455.163,65,-0.193546938,-0.019463863,0.583192905,0.126700744
0,15,17,953656,1,615208,407683,14274,0,1451619,41,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,8,13.9,614020,1,386584,334077,8748,0,1947519,63,0.180264064,-0.019463863,0.583192905,-0.1128066
0,10,17.5,1749660,0,788634,991268,42325,0,2208542.047,40,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,16.6,695244,0,217272,429305,27959,0,3752880,19,0.180264064,-0.212403717,-0.235664764,-0.1128066
0,5,29,86372,1,120868,64752,12271,0,931950,39,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,20.5,817498,0,99999999,502683,24171,0,1408052,30,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,14,23.1,788194,0,786016,547295,33766,1,1771836.716,44,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,7,5.2,414656,0,99999999,156123,10629,0,500175,30,0.092368046,-0.019463863,-0.235664764,0.126700744
0,6,17.8,25784,0,77924,6821,11935,1,1076882,17,0.180264064,0.248929095,-0.235664764,0.013849095
0,7,16.4,1026124,1,509036,458166,10121,0,1700769.717,28,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,6,14.7,397474,1,99999999,179873,5360,0,559341,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,13,475222,0,176044,288534,12172,1,1030708.849,28,0.180264064,0.248929095,-0.235664764,0.013849095
0,23,24.4,992552,0,547756,490333,50962,0,3235681,32,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,14.6,145442,0,152064,78622,12332,0,1594651,64,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,16,18.3,348524,1,99999999,128516,27276,0,2045692,8,0.180264064,-0.019463863,-0.235664764,0.013849095
0,6,9.2,206690,0,269654,168511,8791,1,1110361.047,45,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,10,16.5,575476,0,465674,404054,10578,0,1980237,51,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,25,28.9,604384,0,437756,280288,21423,0,1512248,12,0.180264064,0.248929095,-0.235664764,0.126700744
0,10,14.7,518144,0,389444,222414,13555,1,956840,41,-0.193546938,-0.019463863,0.583192905,0.126700744
0,8,15.8,688908,0,99999999,428963,16190,0,1278206,30,0.092368046,-0.019463863,-0.235664764,-0.68396445
0,16,15.2,646426,0,99999999,480681,22798,0,1402941,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,14,39.4,438966,0,446028,78850,41530,0,4333577,17,-0.193546938,-0.019463863,0.583192905,0.126700744
1,6,20.6,148852,0,100012,82023,4033,0,1297624,49,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,12,13.7,519376,0,770550,305900,12460,0,1521064,20,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,20.5,1103542,0,511874,121999,33683,0,1700769.717,23,0.180264064,0.248929095,0.583192905,0.126700744
0,12,12.5,960564,0,150458,104519,12085,0,1670670,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,17,30.3,2205148,0,788018,1401668,37075,0,2138906,40,0.092368046,-0.019463863,0.583192905,0.013849095
0,14,13.5,174130,0,271876,134292,33597,0,1320355.45,34,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,8,15.7,520146,0,437052,431699,32411,0,2415698,29,0.180264064,-0.019463863,-0.235664764,0.013849095
0,23,12.6,606892,0,200376,165623,15819,1,1032321.582,38,0.180264064,0.248929095,-0.235664764,0.013849095
0,15,17.6,856438,0,300982,394972,18451,0,1329687.474,67,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,13.7,619542,0,287584,226860,6096,0,1127175,23,0.180264064,-0.019463863,-0.235664764,0.126700744
0,3,10.2,258214,0,99999999,161443,11787,0,604466,30,0.092368046,-0.019463863,-0.235664764,-0.1128066
0,7,16.9,177584,0,99999999,137256,15967,0,1419300,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,16.5,312598,0,396308,228950,25797,1,1090011,31,-0.193546938,-0.019463863,0.583192905,0.013849095
0,10,23.8,1434048,0,662970,616759,31781,1,1719462.523,16,-0.193546938,-0.019463863,0.583192905,0.013849095
0,10,20.7,182292,1,67562,57779,28099,0,1050415,27,-0.193546938,-0.212403717,-0.235664764,-0.68396445
0,6,19.7,672320,0,536976,451744,13764,0,1558171,36,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,3,13.3,555764,0,281116,305748,7948,1,1106309.535,26,0.180264064,-0.019463863,0.583192905,0.013849095
0,6,39,323466,0,87472,126274,19398,0,1473260,28,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,14.5,573210,0,220616,165338,1675,0,952660,18,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,6,7.7,240284,0,55616,63707,9542,0,768512,28,0.180264064,-0.212403717,-0.235664764,0.126700744
0,15,12.2,1254902,0,349668,637260,30181,0,1547721,38,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,5,12.1,239734,0,517220,178068,14238,0,1582054,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,14,17,1918774,0,127974,961134,30061,1,1021972.423,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,20.8,241142,0,88528,38532,2551,1,993833,35,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,13.6,671264,0,344388,389006,25654,1,1338455,39,-0.193546938,-0.212403717,0.583192905,-0.1128066
0,6,16.5,673156,0,179168,159866,3849,0,471770,36,0.180264064,-0.019463863,-0.235664764,0.126700744
0,13,30.5,1439922,0,755722,992351,39742,0,1533452,57,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,4,5.9,472428,0,112596,152190,5018,0,4667616,40,0.180264064,-0.212403717,-0.235664764,-0.1128066
0,32,15.4,392722,0,259072,31882,10164,0,1277161,37,-0.193546938,-0.212403717,-0.235664764,-0.68396445
0,15,33,1027554,0,238106,151753,11183,0,1209071.754,30,0.180264064,-0.212403717,-0.235664764,-0.68396445
0,12,9.3,482680,0,293018,233016,11939,1,778620,39,0.180264064,-0.019463863,-0.235664764,0.126700744
0,15,18.5,925760,0,562760,598842,32920,0,3110528,30,-0.193546938,-0.019463863,0.583192905,0.013849095
0,12,11.4,518056,0,221342,321689,19976,1,1146954,86,0.180264064,0.248929095,0.583192905,0.126700744
0,19,18.1,682396,0,568392,474430,34007,0,1906916,30,-0.193546938,-0.019463863,0.583192905,0.013849095
0,11,17,651772,0,250822,206587,13900,0,659281,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,8.5,150546,0,227260,76722,13272,1,747688,12,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,21,12.8,489082,0,393030,248786,17739,0,1282310,38,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,5,13.1,205436,0,52690,115330,16531,0,1136743.361,20,0.180264064,0.248929095,-0.235664764,0.013849095
0,11,24.9,813846,0,618772,475836,16013,1,1941002,6,0.092368046,0.248929095,0.583192905,0.126700744
0,7,17.9,345158,0,26048,194047,7903,0,374832,61,0.092368046,-0.019463863,-0.235664764,0.126700744
0,5,15,420486,0,308880,282891,13967,0,744876,61,0.180264064,-0.019463863,0.583192905,0.126700744
0,8,15.4,988988,0,629310,731139,26738,0,1785316.01,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,17,24.8,1271666,0,261338,611724,26708,0,1504648,25,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,6,14.7,219978,0,223234,166611,11230,0,1044696,29,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,25,17.2,301818,0,262416,185858,22111,0,1189818,62,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,4,18.6,540100,0,258104,420736,19199,0,984542,43,0.180264064,-0.019463863,-0.235664764,0.126700744
0,6,12.4,89210,1,78012,44384,15847,0,1140129.825,23,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,5,13.6,357500,0,254298,198835,4923,1,579234,25,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,17,14.7,522082,0,350900,301207,23992,1,1190184.491,34,0.180264064,-0.019463863,0.583192905,0.126700744
0,10,35.4,364870,1,225500,92644,7891,1,1071125,10,0.092368046,-0.019463863,-0.235664764,0.013849095
0,6,19.9,415250,0,273042,222338,6323,0,616892,47,0.180264064,-0.019463863,-0.235664764,0.126700744
0,13,18.5,1496352,0,99999999,376067,8669,0,1912350,30,-0.193546938,0.248929095,-0.235664764,-0.1128066
0,12,24.9,669328,0,206778,182666,28098,0,2325372,43,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,20,29.3,2456454,0,644072,782819,26051,0,1112488,31,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,14,11.4,663080,0,99999999,125419,12709,0,802712,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,7,13.4,177848,1,155562,78641,5702,0,1296028,32,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,33.8,349140,0,386848,235486,20413,1,897294,41,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,15.7,439164,0,371448,137674,10962,0,1652639,14,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,12,82940,0,54714,11533,15803,0,1077471,75,0.180264064,0.248929095,-0.235664764,0.013849095
0,31,18.4,2366496,0,333014,772559,22744,0,1246248,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,14,16,682924,1,42526,230014,31178,0,1144047.784,67,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,20.5,83380,0,99999999,65892,43983,0,2443514,9,0.180264064,-0.019463863,0.583192905,0.126700744
0,6,21.7,56210,0,99999999,2185,7377,0,2049036,23,-0.193546938,0.248929095,-0.235664764,-0.68396445
0,11,22,1370666,0,331892,548074,23057,0,1528664,29,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,6,16.9,255156,0,99999999,221673,15449,0,2395197,64,-0.193546938,-0.019463863,0.583192905,0.126700744
0,6,16,237468,0,88352,817,12973,0,1137802.984,2,0.092368046,-0.019463863,-0.235664764,0.126700744
0,13,11.7,543642,0,265276,270902,18733,0,1431840,35,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,11,15.8,203808,1,99999999,48051,8260,0,579633,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,14,57.7,432124,0,558360,186219,13818,1,1076768,24,-0.193546938,-0.019463863,0.583192905,0.126700744
1,23,18.1,1770076,0,535678,1096091,48055,1,1521520,56,0.180264064,-0.019463863,0.583192905,-0.68396445
0,14,20.1,603174,0,225192,431319,10308,0,1166904,45,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,9,19.8,322718,2,221100,226309,26211,0,1355745,75,0.180264064,-0.019463863,-0.235664764,0.013849095
0,9,28,286594,0,289058,113848,18307,0,1248224,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,7,14.5,106040,0,121506,71535,8546,1,1016118.487,37,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,10,13.5,200310,0,220308,93765,5346,0,761064,49,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,6,11.4,37268,0,120384,8018,4460,1,737257,14,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,4,13.5,273196,0,99999999,149340,2083,0,541101,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,15,22.4,676654,0,348898,295108,18362,0,1459345.616,21,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,29.8,837826,0,730488,631674,26806,1,1632879,7,-0.193546938,-0.019463863,0.583192905,0.126700744
0,17,12.7,452408,0,220528,204744,16798,0,1599838,17,0.180264064,-0.019463863,-0.235664764,0.126700744
0,13,31.4,835010,0,331056,390868,19124,1,1067401,56,0.180264064,-0.019463863,0.583192905,0.126700744
0,9,15.2,554598,0,219274,224637,6202,1,1102732.71,28,0.092368046,-0.019463863,-0.235664764,0.126700744
0,16,11.3,625922,0,99999999,299478,16173,0,644765,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,16,32,1220494,0,550660,666178,35454,1,1137568,18,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,22.6,953744,0,447524,733894,28875,0,2125739,17,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,10,16.9,1320594,0,99999999,250914,8158,0,1615494,30,-0.193546938,0.248929095,-0.235664764,-0.1128066
0,15,21.5,1117754,0,394592,335939,20366,0,973674,5,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,13.2,416768,0,99999999,217417,8149,0,582084,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,16,26,700150,1,450912,151164,13752,0,906737,51,-0.193546938,-0.019463863,0.583192905,0.126700744
0,11,29.8,518650,0,422114,310403,22521,1,1273037.542,37,0.180264064,-0.019463863,0.583192905,0.126700744
0,15,18.4,555280,0,437184,402363,30847,0,1623550,29,-0.193546938,-0.019463863,0.583192905,0.126700744
0,14,15.9,86504,1,172832,39900,9881,0,764978,59,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,31.4,541596,0,311058,247912,21379,0,1343167,17,-0.193546938,-0.019463863,0.583192905,-0.68396445
0,8,8.2,136004,0,141372,61199,20454,1,615144,39,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,10,14,1437612,0,605836,972154,39505,0,1950863,23,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,21,19.2,1256090,0,558646,485982,17489,0,1800113.167,41,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,25,29.3,856174,0,199650,465842,40275,0,1810092,8,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,17,15.4,654346,0,99999999,413098,22031,0,1915770,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,5,11.4,198924,0,138424,114076,10382,0,1162960.694,45,0.092368046,-0.019463863,-0.235664764,0.013849095
0,23,24.4,761244,0,631180,409583,23607,1,1732238.131,32,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,15,10.5,451440,0,482372,213655,15574,1,1495191.395,39,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,20,31.7,1106380,0,250448,540816,20174,0,1360058,14,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,9,18.4,321178,0,345972,62700,32032,0,1463687.524,1,0.180264064,-0.019463863,-0.235664764,0.126700744
0,5,24.1,33682,0,471526,24377,22793,0,1700769.717,33,0.180264064,-0.019463863,-0.235664764,0.126700744
0,13,11.8,1074986,0,300960,410343,20949,1,1153148,16,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,11,15,585178,0,536184,336585,21891,0,1300474,61,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,14,21.8,1038950,0,756294,641554,46779,1,2985888,35,-0.193546938,0.248929095,-0.235664764,0.013849095
0,9,13,365310,0,221518,167846,13153,0,1052220,48,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,12,30.4,323620,1,357390,69312,10583,0,742691,58,0.092368046,-0.019463863,-0.235664764,-0.68396445
0,10,42.6,200552,0,675400,131290,39528,0,1919709.757,14,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,7,15.5,211442,0,215798,114133,2503,0,1358994,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,4,22.9,234256,0,159412,159410,5134,1,412072,29,0.092368046,0.248929095,-0.235664764,0.126700744
0,11,13.7,107404,0,131538,82004,10530,0,1174691.414,4,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,7,8.6,315678,0,99999999,38171,1736,0,504412,30,0.180264064,-0.019463863,0.583192905,-0.1128066
0,20,22.7,780472,0,756382,297920,47359,1,1959698,35,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,18.5,570152,0,104148,132449,7495,0,449711,32,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,12,10.6,205458,0,216194,177251,20975,0,1204296,66,-0.193546938,-0.019463863,0.583192905,0.126700744
0,24,28.4,1452990,0,759000,799349,55957,0,3689477,23,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,10,12,138204,0,219186,68875,17307,0,1306155,41,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,15,22.5,0,0,396594,0,22556,0,1452822.418,44,-0.193546938,0.248929095,-0.235664764,0.013849095
0,24,27.9,401302,0,325512,263416,28450,0,1724231,11,-0.193546938,-0.019463863,0.583192905,0.013849095
0,18,14.1,1348556,0,55484,823422,66848,0,1136743.361,42,-0.193546938,0.248929095,-0.235664764,0.126700744
0,9,12.4,272690,0,223608,195700,12746,0,869022,35,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,11,17.2,817850,1,157784,34618,1695,0,1180251.589,11,0.180264064,-0.019463863,-0.235664764,0.013849095
0,16,22.6,255442,0,332970,166991,50484,1,1210373.961,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,9.1,93522,0,65076,44175,1781,0,269800,41,0.180264064,-0.019463863,-0.235664764,0.013849095
0,18,21.4,1343452,0,293150,909644,32223,0,1850125,16,0.180264064,-0.019463863,-0.235664764,0.126700744
0,16,16,801174,0,99999999,505799,23881,0,955225,66,-0.193546938,-0.019463863,0.583192905,0.013849095
0,11,24.8,582164,0,440660,161899,30446,0,1826736,47,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,18,37.5,620356,0,389818,263055,20787,0,1079846,60,0.092368046,-0.019463863,-0.235664764,-0.68396445
0,6,13.5,111672,0,218922,26809,9958,0,756276,25,-0.193546938,0.248929095,-0.235664764,0.126700744
0,9,11.1,439736,0,263868,232047,23415,1,1025487,12,0.180264064,-0.019463863,0.583192905,0.126700744
0,7,34.5,245498,1,87648,143754,14683,1,611781,35,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,26,334928,0,262724,190912,19207,0,964345,23,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,10.5,405922,0,214808,211052,18854,0,1528645,38,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,19,23,1160478,0,99999999,310688,19815,0,1137720,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,19.9,209946,0,290642,58026,19665,0,2703092,8,0.092368046,-0.212403717,-0.235664764,-0.68396445
0,11,23.6,1078880,0,773938,744477,38910,0,2864535,35,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,10,17.4,391512,0,93918,236683,15259,1,960434.4506,29,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,13,18,428252,0,532048,169024,23795,0,1631682,54,-0.193546938,-0.019463863,0.583192905,0.126700744
0,4,11.2,259776,0,241362,222319,17111,0,947530,20,0.180264064,-0.019463863,0.583192905,0.126700744
0,12,29,729212,0,325358,319922,28897,0,1667155,28,0.180264064,-0.019463863,-0.235664764,0.126700744
0,13,19.7,877932,0,343794,259312,35209,1,1190838.43,39,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,14,15.6,547074,0,533434,413877,43783,1,1587298,27,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,8,355828,0,163878,123234,11669,0,562362,44,0.180264064,-0.019463863,-0.235664764,0.013849095
0,5,25.5,199738,0,108504,94183,10125,0,623086,29,0.092368046,-0.212403717,-0.235664764,-0.1128066
0,15,15.8,1054768,0,142032,103854,17216,0,868053,44,-0.193546938,-0.212403717,-0.235664764,-0.1128066
0,7,16.6,309914,1,246202,171570,13112,0,1404879,36,0.180264064,-0.019463863,-0.235664764,-0.68396445
